row_index,Post ID,Category,llm_label,llm_confidence,llm_tactics,llm_rationale
801,18631,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed without manipulation tactics or evidence of scam behavior.
802,18632,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or scam indicators present in the thread.
803,18635,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no signs of manipulation or scam tactics in the thread.
804,18639,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior.
805,18640,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
806,18643,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
807,18644,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
808,18645,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no signs of manipulation or scam tactics, and no complaints indicating fraud or non-delivery."
809,18646,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed without evidence of manipulation or scam tactics, just typical mod sharing and user questions."
810,18655,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
811,18656,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
812,18657,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
813,18660,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and requested with no evident manipulation or scam tactics present in the thread.
814,18661,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without signs of manipulation or scam tactics in the thread.
815,18663,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or scam indicators present in the thread.
816,18665,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or evidence of scam behavior in the thread.
817,18666,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and discussed with no evident manipulation or scam tactics, just normal user inquiries and feedback."
818,18675,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
819,18676,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
820,18680,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
821,18681,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
822,18684,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
823,18686,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and users confirm successful use without manipulation or scam indicators.
824,18687,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evidence of manipulation or scam tactics present in the thread.
825,18688,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
826,18689,pirated_software,illicit_not_scam,0.9,,Pirated software offered and requested without manipulation tactics or evidence of scam behavior in the thread.
827,18691,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed without clear manipulation tactics or confirmed scam behavior in the thread.
828,18693,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or evidence of scam behavior in replies.
829,18699,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
830,18701,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
831,18704,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
832,18705,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without evident manipulation tactics or complaints indicating scam behavior.
833,18711,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
834,18713,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam or deception.
835,18715,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no signs of manipulation or scam tactics; replies are unrelated and do not indicate scam behavior.
836,18717,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed without signs of manipulation or scam tactics, just normal illicit transaction requests and feedback."
837,18722,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evidence of manipulation or scam tactics, just normal transaction issues and user feedback."
838,18725,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without signs of manipulation or scam tactics in the thread.
839,18727,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed without signs of manipulation or scam tactics in replies.
840,18729,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
841,18731,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
842,18732,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
843,18734,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed without evident manipulation or scam tactics in the thread.
844,18735,pirated_software,illicit_not_scam,0.9,authority;trust_building,Pirated software offered with claims of official status but no clear manipulation or scam evidence in replies.
845,18736,pirated_software,illicit_not_scam,0.9,,Pirated VPN software offered and discussed with no evident manipulation or scam tactics present in the thread.
846,18737,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and described with no evident manipulation or scam tactics, consistent with illicit but delivered transaction."
847,18740,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without signs of manipulation or scam tactics in the thread.
848,18743,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed without manipulation tactics or evidence of scam or deception in the thread.
849,18745,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without manipulation tactics or evidence of scam behavior in the thread.
850,18746,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
851,18747,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or scam indicators in the thread.
852,18748,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
853,18759,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
854,18762,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior.
855,18764,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and acknowledged without manipulation tactics or complaints indicating scam behavior.
856,18766,pirated_software,illicit_not_scam,0.9,,Thread offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
857,18773,pirated_software,illicit_not_scam,0.9,,Pirated software offered with download link and no signs of manipulation or scam tactics in replies.
858,18774,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics, users report usage issues but no payment or deception."
859,146,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or complaints indicating scam or pressure.
860,150,pirated_software,scam,0.9,trust_building;fear_induction,"Original post accuses fraud and scam, with warnings and distrust signals indicating deceptive intent."
861,153,pirated_software,scam,0.9,trust_building;fear_induction,"Original post accuses seller of fake delivery and blocking, supported by multiple complaints indicating clear scam behavior."
862,154,pirated_software,illicit_not_scam,0.9,trust_building,Pirated software sold as advertised with support offered; unverifiable claims and price comparisons suggest trust-building but no clear scam or urgency.
863,155,pirated_software,potential_scam,0.8,trust_building,Claims of stolen videos and scam warnings suggest manipulation but no confirmed scam or delivery failure in pirated software context.
864,157,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no manipulation tactics or scam indicators present in the thread.
865,159,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with no signs of manipulation or scam tactics, and no complaints indicating fraud or deception."
866,164,pirated_software,illicit_not_scam,0.8,,"Pirated software offered and discussed with no clear manipulation or scam indicators, just user complaints about functionality."
867,172,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
868,217,pirated_software,illicit_not_scam,0.9,,Post offers pirated software without manipulation tactics or scam indicators; replies show skepticism but no scam evidence.
869,226,pirated_software,illicit_not_scam,0.9,,Pirated software is shared and discussed without manipulation tactics or evidence of scam behavior in the thread.
870,15742,pirated_software,illicit_not_scam,0.9,,"Pirated software discussed with no clear manipulation or scam tactics, just user requests and complaints about updates and functionality."
871,15750,pirated_software,illicit_not_scam,0.9,,Thread shows pirated software requests and greetings with no evident manipulation or scam tactics present.
872,15753,pirated_software,illicit_not_scam,0.9,authority;trust_building,"Pirated software offered and discussed without evidence of manipulation or scam, but with claims of exclusivity and official status."
873,15757,pirated_software,illicit_not_scam,0.8,,Pirated software offered with user complaints about functionality but no manipulation tactics or clear scam indicators present.
874,15760,pirated_software,illicit_not_scam,0.8,,Thread shows requests and usage of pirated software without manipulation or scam indicators.
875,15761,pirated_software,illicit_not_scam,0.9,,Pirated software offered with multiple users reporting issues but no clear manipulation or scam tactics present.
876,15762,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software with no evidence of manipulation or scam tactics, just user requests and confirmations."
877,15763,pirated_software,illicit_not_scam,0.9,,"Discussion about pirated software with no evident manipulation or scam tactics, just user feedback and support requests."
878,15764,pirated_software,illicit_not_scam,0.9,,Thread requests and discusses pirated software mods with no evidence of manipulation or scam tactics present.
879,15766,pirated_software,unclear,0.9,,No clear scam or manipulation tactics present; mostly unrelated comments and one vague scam claim without context or evidence.
880,15767,pirated_software,illicit_not_scam,0.9,,"Thread shows discussion of pirated software without clear manipulation or scam indicators, just normal illicit marketplace chatter."
881,15768,pirated_software,illicit_not_scam,0.9,,"Thread shows requests for pirated software without manipulation or scam indicators, consistent with illicit but delivered transactions."
882,15770,pirated_software,illicit_not_scam,0.8,,Pirated software is offered and discussed with no evidence of manipulation or scam tactics in the thread.
883,15772,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software with no manipulation tactics or scam indicators present in the thread.
884,15773,pirated_software,illicit_not_scam,0.9,,Thread shows requests for pirated software with no manipulation tactics or scam indicators present.
885,15774,pirated_software,illicit_not_scam,0.9,,Thread shows requests for pirated software mods with no evidence of manipulation or scam tactics present.
886,15778,pirated_software,illicit_not_scam,0.9,,Thread shows requests and issues with pirated software but no clear manipulation or scam tactics present.
887,15779,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation or complaints indicating scam or pressure tactics.
888,15780,pirated_software,illicit_not_scam,0.9,,Thread shows requests and discussion of pirated software with no clear manipulation or scam tactics present.
889,15783,pirated_software,illicit_not_scam,0.9,,Discussion about pirated software updates with no signs of manipulation or scam tactics present.
890,15784,pirated_software,illicit_not_scam,0.9,,Thread shows requests and discussion of pirated software with no clear manipulation or scam indicators present.
891,15792,pirated_software,illicit_not_scam,0.8,,"Thread offers pirated software with no clear manipulation tactics or scam indicators, just user inquiries and confirmations."
892,15795,pirated_software,illicit_not_scam,0.9,,Thread shows requests and mentions of pirated software with no signs of manipulation or scam tactics.
893,15813,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no clear manipulation or scam tactics present in the thread.
894,15822,pirated_software,illicit_not_scam,0.8,,Thread discusses pirated software without signs of manipulation or complaints indicating scam behavior.
895,15823,pirated_software,illicit_not_scam,0.9,,Thread shows requests and offers for pirated software with no evident manipulation or scam tactics present.
896,15824,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software with no clear manipulation or scam tactics, just user requests and technical issues."
897,15825,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software updates with no signs of manipulation or scam tactics, indicating normal illicit transaction activity."
898,15827,pirated_software,illicit_not_scam,0.9,,Thread shows requests for pirated software mods with no evidence of manipulation or scam tactics present.
899,15828,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software and mods with no evident manipulation or scam tactics, just user requests and offers."
900,15833,pirated_software,illicit_not_scam,0.8,,"Pirated software discussed with no manipulation tactics or scam indicators, only user feedback on functionality."
901,15838,pirated_software,illicit_not_scam,0.9,,Thread shows requests and discussion of pirated software with no evident manipulation or scam tactics present.
902,15839,pirated_software,illicit_not_scam,0.9,,No manipulation tactics or scam indicators present; only pirated software category with neutral emoji replies.
903,15848,pirated_software,illicit_not_scam,0.9,,Pirated software offered and acknowledged without manipulation tactics or evidence of scam behavior in the thread.
904,15849,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with no evident manipulation tactics or scam indicators, and no complaints of non-delivery or deception."
905,15851,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
906,15868,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software updates with no signs of manipulation or scam tactics, just user requests and comments."
907,15871,pirated_software,illicit_not_scam,0.9,,"Thread shows pirated software discussion with no manipulation tactics or scam indicators, just user requests and positive feedback."
908,15873,pirated_software,unclear,0.8,,No clear evidence of scam or manipulation tactics; replies are vague and do not confirm transaction outcome or intent.
909,15875,pirated_software,unclear,0.8,,No clear scam or manipulation tactics present; only user complaints and inquiries without evidence of deception or pressure.
910,15880,pirated_software,illicit_not_scam,0.8,,No manipulation tactics or scam indicators present; discussion suggests normal interest in pirated software offer.
911,15883,pirated_software,illicit_not_scam,0.8,,"Requests for pirated software mods show no manipulation or scam indicators, just illicit transactions with no evident deception."
912,15884,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation tactics or evidence of scam behavior present.
913,15885,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics present, just typical user complaints about functionality."
914,15887,pirated_software,illicit_not_scam,0.9,,Thread shows pirated software discussion with no manipulation tactics or scam indicators present.
915,15890,pirated_software,illicit_not_scam,0.9,,Thread shows discussion around pirated software with no evident manipulation or scam tactics present.
916,6396,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam or deception.
917,6397,pirated_software,illicit_not_scam,0.9,,Pirated software offered and requested with no signs of manipulation or scam tactics in the conversation.
918,2330,pirated_software,illicit_not_scam,0.9,,Thread shares pirated software links with no evident manipulation or scam tactics present.
919,2337,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no manipulation tactics or scam indicators present in the thread.
920,2339,pirated_software,illicit_not_scam,0.9,,"Thread shares pirated software with no evident manipulation or scam tactics, just user requests and praise."
921,2342,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no evident manipulation tactics or scam indicators in the thread.
922,2343,pirated_software,illicit_not_scam,0.9,,"Discussion centers on pirated software usage without signs of manipulation or scam tactics, indicating a straightforward illicit transaction."
923,2349,pirated_software,illicit_not_scam,0.9,,Pirated software shared without evident manipulation or scam tactics; conversation lacks deceptive intent or pressure elements.
924,2355,pirated_software,illicit_not_scam,0.8,,"Discussion about pirated software with no signs of manipulation or scam tactics, just user requests and feedback."
925,2359,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and discussed without evident manipulation or scam tactics, just typical user troubleshooting and sharing."
926,2378,pirated_software,illicit_not_scam,0.8,,"Discussion about pirated software without manipulation tactics or scam indicators, suggesting normal illicit transaction conversation."
927,2385,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no signs of manipulation or scam tactics in the conversation.
928,2389,pirated_software,illicit_not_scam,0.9,,Thread shares pirated software tutorials with no evident manipulation or scam tactics present in the conversation.
929,2390,pirated_software,illicit_not_scam,0.9,,Discussion centers on pirated software and modding without signs of manipulation or scam tactics.
930,2393,pirated_software,illicit_not_scam,0.9,,Discussion of pirated software usage with no evident manipulation or scam tactics present in the thread.
931,2422,pirated_software,illicit_not_scam,0.9,,"Thread discusses pirated software without manipulation tactics or scam indicators, showing normal illicit transaction interest and information exchange."
932,2430,pirated_software,illicit_not_scam,0.9,,"Discussion centers on credit theft in pirated software sharing, no payment or delivery manipulation evident."
933,2434,pirated_software,illicit_not_scam,0.9,authority,"Pirated software shared with no scam indicators, only exaggerated praise implying authority but no manipulation or fraud evident."
934,2437,pirated_software,illicit_not_scam,0.9,,"Post shares modding instructions for pirated software with no evident manipulation or scam reports, only user technical complaints."
935,2438,pirated_software,illicit_not_scam,0.9,,"The thread offers pirated software with no signs of manipulation or scam tactics, just a normal illicit transaction."
936,2439,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior.
937,2481,pirated_software,illicit_not_scam,0.9,,"Pirated software shared with no manipulation tactics or scam indicators, and replies show neutral or positive feedback only."
938,2528,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no signs of manipulation or scam tactics present in the thread.
939,2544,pirated_software,illicit_not_scam,0.9,,"Pirated software shared with no evident manipulation or scam tactics, just technical instructions and queries."
940,2546,pirated_software,illicit_not_scam,0.9,,The post shares instructions and tools for pirated software without manipulation or scam indicators.
941,2548,pirated_software,illicit_not_scam,0.8,trust_building,Pirated software offered and discussed with reputation appeals but no clear manipulation or scam indicators present.
942,2569,pirated_software,illicit_not_scam,0.9,,Thread offers pirated software with installation instructions and no evident manipulation or scam tactics present.
943,2583,pirated_software,unclear,0.9,,No clear transaction or manipulation tactics present; conversation is off-topic and lacks scam or illicit service indicators.
944,2640,pirated_software,illicit_not_scam,0.9,,"Post offers pirated software mod with no signs of manipulation or scam tactics, and replies show neutral engagement without complaints."
945,2642,pirated_software,illicit_not_scam,0.9,authority,"Pirated software is offered and discussed without manipulation tactics or scam indicators, only a claim of expertise and thanks to helpers."
946,2649,pirated_software,illicit_not_scam,0.9,authority;trust_building,"Pirated software shared with tutorials and claims of expertise, no clear scam or manipulation beyond authority and trust-building language."
947,2651,pirated_software,illicit_not_scam,0.9,authority,Discussion centers on pirated software use and modification with no evidence of scam or manipulation beyond authority claims.
948,2655,pirated_software,illicit_not_scam,0.9,,The post shares a modding tutorial for pirated software with no evident manipulation or scam indicators.
949,2659,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evident manipulation tactics or scam indicators, just user inquiries and comments."
950,2662,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no manipulation tactics or complaints indicating scam behavior.
951,2664,pirated_software,illicit_not_scam,0.9,,Discussion centers on pirated software tools with no evident manipulation or scam tactics present in the thread.
952,2672,pirated_software,illicit_not_scam,0.9,,Discussion about using tools to create Discord webhooks with no manipulation or scam indicators present.
953,2685,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no signs of manipulation or scam tactics in replies.
954,2689,pirated_software,illicit_not_scam,0.8,,"Thread offers pirated software with no signs of manipulation or scam tactics, just user inquiries about usage."
955,2703,pirated_software,illicit_not_scam,0.9,,Thread shares pirated software modding tutorial with no evident manipulation or scam tactics present.
956,2731,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
957,2733,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior.
958,2739,pirated_software,illicit_not_scam,0.9,,Selling pirated software keys at $1 each with no signs of manipulation or complaints indicating scam behavior.
959,2743,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered without manipulation tactics or scam indicators, and replies show normal user interaction."
960,146,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evident manipulation tactics or scam indicators, just typical illicit marketplace behavior."
961,147,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
962,148,pirated_software,illicit_not_scam,0.8,,Pirated software offered and discussed with no clear manipulation or scam indicators present in the thread.
963,149,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no manipulation tactics or scam indicators; replies do not suggest fraud or deception.
964,150,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed without evident manipulation or scam tactics, with users questioning features but no scam signs."
965,151,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evidence of manipulation or scam tactics in the thread.
966,152,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
967,154,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evident manipulation tactics or scam indicators, just a typical illicit transaction."
968,155,pirated_software,illicit_not_scam,0.8,,"Thread promotes pirated software without evident manipulation or scam tactics, just sharing links and requests for illegal apps."
969,156,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evident manipulation tactics or scam indicators, just normal illicit product sharing."
970,160,pirated_software,illicit_not_scam,0.9,,"Thread promotes pirated software and mods with no clear manipulation or scam tactics present, just illicit content sharing."
971,161,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
972,162,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evident manipulation or scam tactics, just normal transaction-related comments."
973,163,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics present, just typical user complaints about functionality."
974,164,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no clear manipulation or scam tactics present in the thread.
975,165,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
976,166,pirated_software,illicit_not_scam,0.9,,Pirated software offered and promoted without evident manipulation tactics or complaints indicating scam behavior.
977,168,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior in the thread.
978,169,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam or deception.
979,170,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior in replies.
980,172,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation tactics or complaints indicating scam behavior.
981,173,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
982,175,pirated_software,illicit_not_scam,0.9,,"Thread promotes pirated software with no evident manipulation or scam tactics, just user requests and sharing links."
983,177,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics, just installation issues and user complaints."
984,178,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and promoted without clear manipulation or scam indicators, just typical illicit marketplace behavior."
985,180,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior in replies.
986,181,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed without evidence of manipulation or scam tactics in the thread.
987,183,pirated_software,illicit_not_scam,0.9,,Pirated software shared openly with no evident manipulation tactics or complaints indicating scam behavior in the thread.
988,184,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
989,185,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation tactics or complaints indicating scam behavior.
990,186,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
991,187,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and requested with no evident manipulation or scam tactics, consistent with illicit but delivered transactions."
992,188,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evidence of manipulation or scam tactics, and no complaints of non-delivery or deception."
993,190,pirated_software,illicit_not_scam,0.8,,Pirated software offered and linked without evident manipulation or scam tactics in replies; no clear deception or pressure detected.
994,191,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
995,192,pirated_software,illicit_not_scam,0.9,,"Thread promotes pirated software with no evident manipulation or scam tactics, just user requests and greetings."
996,193,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
997,194,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam behavior.
998,195,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
999,196,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1000,197,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints indicating scam behavior in replies.
1001,198,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1002,200,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed without evident manipulation or scam tactics, indicating illicit but straightforward transactions."
1003,201,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam or deception.
1004,202,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam indicators present in the thread.
1005,203,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evident manipulation or scam tactics, just user requests and links to mods and bots."
1006,204,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics present, just typical user inquiries and comments."
1007,205,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
1008,206,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and promoted without evident manipulation or scam tactics, consistent with illicit but delivered transactions."
1009,207,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation tactics or complaints indicating scam behavior.
1010,208,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1011,209,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1012,211,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evidence of manipulation or scam tactics, and no complaints indicating fraud or non-delivery."
1013,212,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the thread.
1014,214,pirated_software,illicit_not_scam,0.8,,"Pirated software offered and discussed without clear manipulation or scam indicators, consistent with illicit but delivered transactions."
1015,215,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1016,216,pirated_software,illicit_not_scam,0.8,,"Thread discusses pirated software with no evident manipulation or scam tactics, just community sharing and announcements."
1017,217,pirated_software,illicit_not_scam,0.9,,"Thread promotes pirated software with no clear manipulation tactics or confirmed scam behavior, just user requests and download issues."
1018,219,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation tactics or complaints indicating scam behavior.
1019,220,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed without evidence of manipulation or scam tactics in the thread.
1020,221,pirated_software,illicit_not_scam,0.9,,"Pirated WhatsApp mods are offered and discussed without clear manipulation or scam indicators, just typical illicit software sharing."
1021,222,pirated_software,illicit_not_scam,0.9,,Post offers pirated software with no evident manipulation tactics or scam indicators in replies.
1022,223,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
1023,224,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with no evident manipulation or scam tactics, and no complaints or scam reports in replies."
1024,225,pirated_software,illicit_not_scam,0.9,,Pirated software offered openly with no evident manipulation tactics or complaints indicating scam behavior in replies.
1025,227,pirated_software,illicit_not_scam,0.9,,Pirated software offered and requested with no evident manipulation or scam tactics present in the thread.
1026,229,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evident manipulation or scam tactics, just user requests and links to mods and bots."
1027,230,pirated_software,illicit_not_scam,0.9,,Offers pirated software with no evident manipulation tactics or complaints indicating scam or pressure.
1028,231,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation tactics or evidence of scam or deception present.
1029,232,pirated_software,illicit_not_scam,0.9,,Thread offers pirated software and mods with no clear manipulation or scam tactics present.
1030,233,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evidence of manipulation or scam tactics, just user requests and announcements."
1031,235,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
